,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_Provided,Min_Salary,Max_Salary,Avg_Salary,Company_txt,Job_State,Age,job_simp,seniority,num_comp,Min_Salary_hr,Max_Salary_hr
84,Data Scientist,$95K - $115K (Employer est.),Data Science,4.3,"Conversion Logix
4.3","Seattle, WA",-1,1 to 50 Employees,-1.0,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,95,115,105.0,Conversion Logix,WA,-1.0,data scientist,na,0,95,115
85,Clinical Data Scientist,$95K - $115K (Employer est.),Data Science,-1.0,"Vivante Health, Inc.",Remote,-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,95,115,105.0,"Vivante Health, Inc.",Remote,-1.0,data scientist,na,0,95,115
86,Machine Learning Engineer,$95K - $115K (Employer est.),Data Science,4.0,"EDWARD JONES
4.0","Saint Louis, MO",-1,10000+ Employees,1922.0,Company - Private,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD),-1,0,0,95,115,105.0,EDWARD JONES,MO,98.0,mle,na,0,95,115
87,Senior Data Analyst,$95K - $115K (Employer est.),Data Science,3.8,"Lendistry
3.8",Remote,-1,1001 to 5000 Employees,2015.0,Company - Private,Lending,Finance,Unknown / Non-Applicable,-1,0,0,95,115,105.0,Lendistry,Remote,5.0,analyst,senior,0,95,115
88,Mathematical Statistician,$95K - $115K (Employer est.),Data Science,-1.0,National Security Agency,"Fort Meade, MD",-1,Unknown,-1.0,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,0,0,95,115,105.0,National Security Agency,MD,-1.0,na,na,0,95,115
89,Data Scientist,$95K - $115K (Employer est.),Data Science,-1.0,"Verinovum, Inc.","Nashville, TN",-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,95,115,105.0,"Verinovum, Inc.",TN,-1.0,data scientist,na,0,95,115
90,Mathematician,$95K - $115K (Employer est.),Data Science,-1.0,National Security Agency,"Fort Meade, MD",-1,Unknown,-1.0,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,0,0,95,115,105.0,National Security Agency,MD,-1.0,na,na,0,95,115
91,"Director, Data Science- SMB Labs",$95K - $115K (Employer est.),Data Science,4.3,"Indeed
4.3",Remote,-1,10000+ Employees,2004.0,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1,0,0,95,115,105.0,Indeed,Remote,16.0,director,na,0,95,115
92,Data Scientist,$95K - $115K (Employer est.),Data Science,-1.0,Community Center for Education Results,"Seattle, WA",-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,95,115,105.0,Community Center for Education Results,WA,-1.0,data scientist,na,0,95,115
93,"2022474 Data Scientist $215,000.00",$95K - $115K (Employer est.),Data Science,5.0,"B4CORP
5.0","Chantilly, VA",-1,51 to 200 Employees,-1.0,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,95,115,105.0,B4CORP,VA,-1.0,data scientist,na,0,95,115
94,Machine Learning Engineer,$95K - $115K (Employer est.),Data Science,-1.0,Strategic Employment Partners,Remote,-1,51 to 200 Employees,2006.0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0,0,95,115,105.0,Strategic Employment Partners,Remote,14.0,mle,na,0,95,115
95,Lead Data Scientist,$95K - $115K (Employer est.),Data Science,4.0,"Trane Technologies
4.0","Minneapolis, MN",-1,10000+ Employees,2020.0,Company - Public,Industrial Manufacturing,Manufacturing,Unknown / Non-Applicable,-1,0,0,95,115,105.0,Trane Technologies,MN,0.0,data scientist,senior,0,95,115
96,Data Science Engineer,$95K - $115K (Employer est.),Data Science,3.6,"M-Tech Systems USA
3.6",Remote,-1,51 to 200 Employees,-1.0,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),-1,0,0,95,115,105.0,M-Tech Systems USA,Remote,-1.0,na,na,0,95,115
97,Predictive Modeler,$95K - $115K (Employer est.),Data Science,3.3,"Lancer Insurance Company
3.3",Remote,-1,201 to 500 Employees,1985.0,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,95,115,105.0,Lancer Insurance Company,Remote,35.0,na,na,0,95,115
98,Arity-Data Scientist Researcher (Remote-Home Based Worker),$95K - $115K (Employer est.),Data Science,3.5,"Allstate
3.5","Northbrook, IL",-1,10000+ Employees,1931.0,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),-1,0,0,95,115,105.0,Allstate,IL,89.0,data scientist,na,0,95,115
99,"Director I, Data Science",$95K - $115K (Employer est.),Data Science,3.8,"Liberty Mutual Insurance
3.8",Remote,-1,10000+ Employees,1912.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,95,115,105.0,Liberty Mutual Insurance,Remote,108.0,director,na,0,95,115
100,Principal Data Scientist,$95K - $115K (Employer est.),Data Science,3.8,"Verizon
3.8","Newport Beach, CA",-1,10000+ Employees,2000.0,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD),-1,0,0,95,115,105.0,Verizon,CA,20.0,data scientist,senior,0,95,115
101,Senior Machine Learning Data Scientist - Hybrid Remote,$95K - $115K (Employer est.),Data Science,3.3,"CaaStle
3.3","Mountain View, CA",-1,201 to 500 Employees,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,95,115,105.0,CaaStle,CA,8.0,data scientist,senior,0,95,115
102,Lead Data Scientist - Remote,$95K - $115K (Employer est.),Data Science,3.7,"Stanley, Black and Decker
3.7","New Britain, CT",-1,10000+ Employees,1843.0,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,95,115,105.0,"Stanley, Black and Decker",CT,177.0,data scientist,senior,0,95,115
103,"Data Scientist, Demand Forecasting",$95K - $115K (Employer est.),Data Science,1.0,"Wonder
1.0","New York, NY",-1,1 to 50 Employees,-1.0,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,95,115,105.0,Wonder,NY,-1.0,data scientist,na,0,95,115
104,Data Scientist (People Products),$95K - $115K (Employer est.),Data Science,-1.0,The World's Largest Social Network,"Seattle, WA",-1,1 to 50 Employees,2012.0,Private Practice / Firm,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0,0,95,115,105.0,The World's Largest Social Network,WA,8.0,data scientist,na,0,95,115
105,Gametime - Senior Data Analyst,$95K - $115K (Employer est.),Data Science,-1.0,Gametime,Remote,-1,1 to 50 Employees,2018.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,0,95,115,105.0,Gametime,Remote,2.0,analyst,senior,0,95,115
106,Lead Data Scientist,$95K - $115K (Employer est.),Data Science,4.0,"Northwestern Mutual
4.0","New York, NY",-1,5001 to 10000 Employees,1857.0,Company - Private,Brokerage Services,Finance,$10+ billion (USD),-1,0,0,95,115,105.0,Northwestern Mutual,NY,163.0,data scientist,senior,0,95,115
107,Sr. Data Scientist,$95K - $115K (Employer est.),Data Science,3.7,"McKesson
3.7",United States,-1,,1833.0,,Health Care Services & Hospitals,Health Care,$10+ billion (USD),-1,0,0,95,115,105.0,McKesson,Remote,187.0,data scientist,senior,0,95,115
108,"Sr Data Analyst, AMERICAS",$95K - $115K (Employer est.),Data Science,-1.0,Smart AdServer,"New York, NY",-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,95,115,105.0,Smart AdServer,NY,-1.0,analyst,senior,0,95,115
109,Clinical Data Scientist,$95K - $115K (Employer est.),Data Science,-1.0,"Vivante Health, Inc.",Remote,-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,95,115,105.0,"Vivante Health, Inc.",Remote,-1.0,data scientist,na,0,95,115
110,Mathematical Statistician,$95K - $115K (Employer est.),Data Science,-1.0,National Security Agency,"Fort Meade, MD",-1,Unknown,-1.0,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,0,0,95,115,105.0,National Security Agency,MD,-1.0,na,na,0,95,115
111,Machine Learning Engineer,$95K - $115K (Employer est.),Data Science,4.0,"EDWARD JONES
4.0","Saint Louis, MO",-1,10000+ Employees,1922.0,Company - Private,Investment Banking & Asset Management,Finance,$5 to $10 billion (USD),-1,0,0,95,115,105.0,EDWARD JONES,MO,98.0,mle,na,0,95,115
112,Senior Data Scientist,$95K - $115K (Employer est.),Data Science,4.1,"NIKE INC
4.1","Manning, OR",-1,10000+ Employees,1972.0,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,95,115,105.0,NIKE INC,OR,48.0,data scientist,senior,0,95,115
113,Mathematician,$95K - $115K (Employer est.),Data Science,-1.0,National Security Agency,"Fort Meade, MD",-1,Unknown,-1.0,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,0,0,95,115,105.0,National Security Agency,MD,-1.0,na,na,0,95,115
114,"Director, Data Science- SMB Labs",$95K - $115K (Employer est.),Data Science,4.3,"Indeed
4.3",Remote,-1,10000+ Employees,2004.0,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1,0,0,95,115,105.0,Indeed,Remote,16.0,director,na,0,95,115
115,Data Scientist,$95K - $115K (Employer est.),Data Science,-1.0,Community Center for Education Results,"Seattle, WA",-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,95,115,105.0,Community Center for Education Results,WA,-1.0,data scientist,na,0,95,115
116,Machine Learning Engineer,$95K - $115K (Employer est.),Data Science,-1.0,Strategic Employment Partners,Remote,-1,51 to 200 Employees,2006.0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0,0,95,115,105.0,Strategic Employment Partners,Remote,14.0,mle,na,0,95,115
117,Gametime - Senior Data Analyst,$95K - $115K (Employer est.),Data Science,-1.0,Gametime,Remote,-1,1 to 50 Employees,2018.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,0,95,115,105.0,Gametime,Remote,2.0,analyst,senior,0,95,115
118,Predictive Modeler,$95K - $115K (Employer est.),Data Science,3.3,"Lancer Insurance Company
3.3",Remote,-1,201 to 500 Employees,1985.0,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,95,115,105.0,Lancer Insurance Company,Remote,35.0,na,na,0,95,115
119,Data Scientist (People Products),$95K - $115K (Employer est.),Data Science,-1.0,The World's Largest Social Network,"Seattle, WA",-1,1 to 50 Employees,2012.0,Private Practice / Firm,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0,0,95,115,105.0,The World's Largest Social Network,WA,8.0,data scientist,na,0,95,115
120,"Data Scientist, Demand Forecasting",$95K - $115K (Employer est.),Data Science,1.0,"Wonder
1.0","New York, NY",-1,1 to 50 Employees,-1.0,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,95,115,105.0,Wonder,NY,-1.0,data scientist,na,0,95,115
121,Senior Machine Learning Data Scientist - Hybrid Remote,$95K - $115K (Employer est.),Data Science,3.3,"CaaStle
3.3","Mountain View, CA",-1,201 to 500 Employees,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,95,115,105.0,CaaStle,CA,8.0,data scientist,senior,0,95,115
122,"Director I, Data Science",$95K - $115K (Employer est.),Data Science,3.8,"Liberty Mutual Insurance
3.8",Remote,-1,10000+ Employees,1912.0,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,95,115,105.0,Liberty Mutual Insurance,Remote,108.0,director,na,0,95,115
123,Lead Data Scientist - Remote,$95K - $115K (Employer est.),Data Science,3.7,"Stanley, Black and Decker
3.7","New Britain, CT",-1,10000+ Employees,1843.0,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,95,115,105.0,"Stanley, Black and Decker",CT,177.0,data scientist,senior,0,95,115
124,Arity-Data Scientist Researcher (Remote-Home Based Worker),$95K - $115K (Employer est.),Data Science,3.5,"Allstate
3.5","Northbrook, IL",-1,10000+ Employees,1931.0,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),-1,0,0,95,115,105.0,Allstate,IL,89.0,data scientist,na,0,95,115
125,Junior Scientist- Data Analyst,$95K - $115K (Employer est.),Data Science,3.5,"ChampionX
3.5","Boulder, CO",-1,5001 to 10000 Employees,2020.0,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",$2 to $5 billion (USD),-1,0,0,95,115,105.0,ChampionX,CO,0.0,analyst,jr,0,95,115
126,Machine Learning Engineer,$95K - $115K (Employer est.),Data Science,3.9,"Robert Half
3.9","New York, NY",-1,10000+ Employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD),-1,0,0,95,115,105.0,Robert Half,NY,72.0,mle,na,0,95,115
127,Data Science Manager - Acoustics,$95K - $115K (Employer est.),Data Science,-1.0,Engtal,Remote,-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,95,115,105.0,Engtal,Remote,-1.0,manager,na,0,95,115
128,Data Scientist,$95K - $115K (Employer est.),Data Science,3.9,"Insight Global
3.9",Remote,-1,1001 to 5000 Employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0,0,95,115,105.0,Insight Global,Remote,19.0,data scientist,na,0,95,115
129,Data Scientist I (100% Remote Available),$95K - $115K (Employer est.),Data Science,3.6,"USAA
3.6","San Antonio, TX",-1,10000+ Employees,1922.0,Company - Private,Insurance Carriers,Insurance,$25 to $50 million (USD),-1,0,0,95,115,105.0,USAA,TX,98.0,data scientist,na,0,95,115
130,Sr. Data Scientist - Inventory Positioning - Remote,$95K - $115K (Employer est.),Data Science,3.7,"Nordstrom Inc
3.7",Remote,-1,10000+ Employees,1901.0,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$10+ billion (USD),-1,0,0,95,115,105.0,Nordstrom Inc,Remote,119.0,data scientist,senior,0,95,115
131,Data Scientist,$95K - $115K (Employer est.),Data Science,3.7,"State of Connecticut - Department of Public Health
3.7","Hartford, CT",-1,10000+ Employees,-1.0,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,-1,0,0,95,115,105.0,State of Connecticut - Department of Public Health,CT,-1.0,data scientist,na,0,95,115
132,Remote - Principal Data Scientist,$95K - $115K (Employer est.),Data Science,3.9,"Toyota
3.9","Plano, TX",-1,10000+ Employees,1957.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,95,115,105.0,Toyota,TX,63.0,data scientist,senior,0,95,115
133,Data Scientist,$95K - $115K (Employer est.),Data Science,-1.0,Simon & Schuster,"Concord, MA",-1,1001 to 5000 Employees,1924.0,Subsidiary or Business Segment,Publishing,Media,$500 million to $1 billion (USD),-1,0,0,95,115,105.0,Simon & Schuster,MA,96.0,data scientist,na,0,95,115
134,Data Scientist,$95K - $115K (Employer est.),Data Science,3.8,"Amazon.com Services LLC
3.8","Seattle, WA",-1,10000+ Employees,1994.0,Company - Public,Internet,Information Technology,$10+ billion (USD),-1,0,0,95,115,105.0,Amazon.com Services LLC,WA,26.0,data scientist,na,0,95,115
135,Data Scientist,$65K - $109K (Glassdoor est.),Data Science,4.3,"Johns Hopkins Applied Physics Laboratory (APL)
4.3","Offutt A F B, NE",-1,5001 to 10000 Employees,1942.0,Nonprofit Organization,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),-1,0,0,65,109,87.0,Johns Hopkins Applied Physics Laboratory (APL),NE,78.0,data scientist,na,0,65,109
136,Statistician,$65K - $109K (Glassdoor est.),Data Science,4.1,"Certified Technical Experts, Inc.
4.1","Atlanta, GA",-1,51 to 200 Employees,2010.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Less than $1 million (USD),-1,0,0,65,109,87.0,"Certified Technical Experts, Inc.",GA,10.0,na,na,0,65,109
137,Sr. Data Scientist,$65K - $109K (Glassdoor est.),Data Science,3.7,"McKesson
3.7",United States,-1,,1833.0,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),-1,0,0,65,109,87.0,McKesson,Remote,187.0,data scientist,senior,0,65,109
138,"Sr Data Analyst, AMERICAS",$65K - $109K (Glassdoor est.),Data Science,-1.0,Smart AdServer,"New York, NY",-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,65,109,87.0,Smart AdServer,NY,-1.0,analyst,senior,0,65,109
139,Data Scientist,$65K - $109K (Glassdoor est.),Data Science,3.4,"Praescient Analytics
3.4","Washington, DC",-1,51 to 200 Employees,2011.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),-1,0,0,65,109,87.0,Praescient Analytics,DC,9.0,data scientist,na,0,65,109
140,Product Data Scientist,$65K - $109K (Glassdoor est.),Data Science,3.6,"Wework
3.6","New York, NY",-1,10000+ Employees,2010.0,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable,-1,0,0,65,109,87.0,Wework,NY,10.0,data scientist,na,0,65,109
141,Sr Data Scientist (REMOTE),$65K - $109K (Glassdoor est.),Data Science,-1.0,Leonardo DRS,"Fort Walton Beach, FL",-1,5001 to 10000 Employees,1968.0,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),-1,0,0,65,109,87.0,Leonardo DRS,FL,52.0,data scientist,senior,0,65,109
142,Clinical Data Scientist - Remote,$65K - $109K (Glassdoor est.),Data Science,3.9,"Sharecare Inc.
3.9","Atlanta, GA",-1,1001 to 5000 Employees,2010.0,Company - Private,Internet,Information Technology,$500 million to $1 billion (USD),-1,0,0,65,109,87.0,Sharecare Inc.,GA,10.0,data scientist,na,0,65,109
143,Data Scientist,$65K - $109K (Glassdoor est.),Data Science,4.3,"Conversion Logix
4.3","Seattle, WA",-1,1 to 50 Employees,-1.0,Company - Public,Advertising & Marketing,Business Services,Unknown / Non-Applicable,-1,0,0,65,109,87.0,Conversion Logix,WA,-1.0,data scientist,na,0,65,109
144,Clinical Data Scientist,$65K - $109K (Glassdoor est.),Data Science,-1.0,"Vivante Health, Inc.",Remote,-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,65,109,87.0,"Vivante Health, Inc.",Remote,-1.0,data scientist,na,0,65,109
145,Data Scientist,$65K - $109K (Glassdoor est.),Data Science,-1.0,"Verinovum, Inc.",United States,-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,65,109,87.0,"Verinovum, Inc.",Remote,-1.0,data scientist,na,0,65,109
146,Mathematical Statistician,$65K - $109K (Glassdoor est.),Data Science,-1.0,National Security Agency,"Fort Meade, MD",-1,Unknown,-1.0,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,0,0,65,109,87.0,National Security Agency,MD,-1.0,na,na,0,65,109
147,Senior Data Scientist,$65K - $109K (Glassdoor est.),Data Science,4.1,"NIKE INC
4.1","North Plains, OR",-1,10000+ Employees,1972.0,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,65,109,87.0,NIKE INC,OR,48.0,data scientist,senior,0,65,109
148,Principal Data Scientist - Match Recommendations,$65K - $109K (Glassdoor est.),Data Science,4.3,"Indeed
4.3","Seattle, WA",-1,10000+ Employees,2004.0,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1,0,0,65,109,87.0,Indeed,WA,16.0,data scientist,senior,0,65,109
149,Lead Data Scientist,$65K - $109K (Glassdoor est.),Data Science,-1.0,CyberCoders,"Newport Beach, CA",-1,201 to 500 Employees,1999.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),-1,0,0,65,109,87.0,CyberCoders,CA,21.0,data scientist,senior,0,65,109
150,Mathematician,$65K - $109K (Glassdoor est.),Data Science,-1.0,National Security Agency,"Fort Meade, MD",-1,Unknown,-1.0,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,0,0,65,109,87.0,National Security Agency,MD,-1.0,na,na,0,65,109
151,Data Scientist,$65K - $109K (Glassdoor est.),Data Science,4.3,"AccruePartners
4.3","Fort Mill, SC",-1,51 to 200 Employees,2002.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),-1,0,0,65,109,87.0,AccruePartners,SC,18.0,data scientist,na,0,65,109
152,Data Scientist,$65K - $109K (Glassdoor est.),Data Science,-1.0,Community Center for Education Results,"Seattle, WA",-1,-1,-1.0,-1,-1,-1,-1,-1,0,0,65,109,87.0,Community Center for Education Results,WA,-1.0,data scientist,na,0,65,109
153,"Director, Data Science- SMB Labs",$65K - $109K (Glassdoor est.),Data Science,4.3,"Indeed
4.3",Remote,-1,10000+ Employees,2004.0,Company - Private,Internet,Information Technology,$2 to $5 billion (USD),-1,0,0,65,109,87.0,Indeed,Remote,16.0,director,na,0,65,109
154,Machine Learning Engineer,$65K - $109K (Glassdoor est.),Data Science,-1.0,Strategic Employment Partners,Remote,-1,51 to 200 Employees,2006.0,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),-1,0,0,65,109,87.0,Strategic Employment Partners,Remote,14.0,mle,na,0,65,109
155,Sr Data Scientist,$65K - $109K (Glassdoor est.),Data Science,3.7,"Citizens
3.7","Elwood, NJ",-1,10000+ Employees,1828.0,Company - Public,Banks & Credit Unions,Finance,$5 to $10 billion (USD),-1,0,0,65,109,87.0,Citizens,NJ,192.0,data scientist,senior,0,65,109
156,Gametime - Senior Data Analyst,$65K - $109K (Glassdoor est.),Data Science,-1.0,Gametime,Remote,-1,1 to 50 Employees,2018.0,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,0,65,109,87.0,Gametime,Remote,2.0,analyst,senior,0,65,109
157,"Data Scientist, Demand Forecasting",$65K - $109K (Glassdoor est.),Data Science,1.0,"Wonder
1.0","New York, NY",-1,1 to 50 Employees,-1.0,Company - Private,-1,-1,Unknown / Non-Applicable,-1,0,0,65,109,87.0,Wonder,NY,-1.0,data scientist,na,0,65,109
158,Predictive Modeler,$65K - $109K (Glassdoor est.),Data Science,3.3,"Lancer Insurance Company
3.3",Remote,-1,201 to 500 Employees,1985.0,Company - Private,Insurance Carriers,Insurance,$100 to $500 million (USD),-1,0,0,65,109,87.0,Lancer Insurance Company,Remote,35.0,na,na,0,65,109
159,"Data Analyst / Sr Analyst - Strategy, Analytics & Insights",$65K - $109K (Glassdoor est.),Data Science,4.0,"Uber
4.0","New York, NY",-1,10000+ Employees,2009.0,Company - Public,Internet,Information Technology,$10+ billion (USD),-1,0,0,65,109,87.0,Uber,NY,11.0,analyst,senior,0,65,109
160,Data Scientist (People Products),$65K - $109K (Glassdoor est.),Data Science,-1.0,The World's Largest Social Network,"Seattle, WA",-1,1 to 50 Employees,2012.0,Private Practice / Firm,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,0,0,65,109,87.0,The World's Largest Social Network,WA,8.0,data scientist,na,0,65,109
161,Senior Machine Learning Data Scientist - Hybrid Remote,$65K - $109K (Glassdoor est.),Data Science,3.3,"CaaStle
3.3","Mountain View, CA",-1,201 to 500 Employees,2012.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,65,109,87.0,CaaStle,CA,8.0,data scientist,senior,0,65,109
162,Arity-Data Scientist Researcher (Remote-Home Based Worker),$65K - $109K (Glassdoor est.),Data Science,3.5,"Allstate
3.5","Northbrook, IL",-1,10000+ Employees,1931.0,Company - Public,Insurance Agencies & Brokerages,Insurance,$10+ billion (USD),-1,0,0,65,109,87.0,Allstate,IL,89.0,data scientist,na,0,65,109
163,Data Scientist,$160K - $175K (Employer est.),Data Science,4.3,"American Capital Group
4.3","Bellevue, WA",-1,51 to 200 Employees,1986.0,Company - Private,Real Estate,Real Estate,Unknown / Non-Applicable,-1,0,0,160,175,167.5,American Capital Group,WA,34.0,data scientist,na,0,160,175
